F:/GATech/FA20/ISYE6740/Project/test_resized/img_1035.jpg,111,85,57,106,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1035.jpg,184,201,114,222,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1035.jpg,121,87,169,165,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,183,101,214,109,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,114,104,73,117,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,175,85,227,89,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,124,89,60,103,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,196,209,109,226,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1036.jpg,126,120,174,198,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,188,113,223,128,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,113,112,79,123,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,179,82,236,95,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,122,82,61,90,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,188,232,97,237,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1038.jpg,111,119,159,197,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,174,118,231,129,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,112,119,58,129,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,170,95,241,106,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,109,91,38,106,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,189,250,93,260,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1040.jpg,118,129,166,207,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,180,106,220,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,106,104,69,115,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,170,80,242,98,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,112,75,40,101,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,190,223,102,236,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1043.jpg,121,107,169,185,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,181,107,216,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,110,109,74,121,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,169,83,237,102,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,122,81,59,97,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,196,214,111,229,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1047.jpg,129,99,177,177,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,181,111,220,125,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,108,109,69,121,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,169,84,244,102,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,114,82,44,101,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,189,237,90,244,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1053.jpg,116,123,164,201,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,179,109,214,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,106,108,69,116,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,167,91,232,97,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,110,87,46,95,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,186,220,95,234,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1059.jpg,117,143,165,221,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,179,105,215,116,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,104,100,70,111,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,177,87,232,95,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,118,83,52,87,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,179,220,86,228,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1063.jpg,116,139,164,217,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,173,110,218,124,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,104,115,60,134,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,164,69,236,99,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,104,75,40,108,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,196,223,97,242,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1065.jpg,119,94,167,172,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,184,113,221,126,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,102,114,59,125,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,172,86,242,94,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,97,83,38,96,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,196,235,96,249,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1067.jpg,117,127,165,205,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,188,101,227,114,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,108,105,64,123,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,171,62,246,85,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,113,64,47,94,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,187,223,100,236,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_107.jpg,114,99,162,177,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,184,103,221,112,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,116,105,76,116,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,179,88,231,91,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,129,90,65,102,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,199,210,108,223,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1073.jpg,129,118,177,196,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,181,110,218,124,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,106,114,73,130,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,165,87,238,102,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,108,89,50,108,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,192,220,100,236,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1077.jpg,113,102,161,180,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,176,107,223,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,111,109,65,120,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,165,76,247,92,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,118,74,38,91,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,198,223,88,236,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1078.jpg,117,113,165,191,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,181,113,218,126,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,102,110,66,123,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,168,88,244,103,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,114,87,41,100,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,189,230,97,242,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1081.jpg,122,103,170,181,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,176,107,212,123,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,108,108,69,121,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,164,89,233,105,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,123,85,51,99,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,186,226,96,235,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1085.jpg,121,116,169,194,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,183,112,225,127,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,114,104,72,115,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,186,72,245,104,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,122,65,48,89,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,188,221,90,226,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1088.jpg,130,108,178,186,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,176,109,218,124,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,116,108,73,116,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,177,77,234,102,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,120,71,56,95,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,187,213,95,220,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1089.jpg,126,106,174,184,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,177,107,216,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,107,108,70,122,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,169,78,230,99,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,107,76,51,104,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,194,205,105,223,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1098.jpg,120,108,168,186,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,185,102,228,118,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,110,99,67,106,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,182,70,248,100,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,121,70,43,90,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,186,211,86,219,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1105.jpg,118,92,166,170,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,183,108,224,117,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,110,111,68,121,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,177,75,243,95,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,118,79,45,103,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,200,211,92,226,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1109.jpg,125,95,173,173,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,178,111,220,120,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,113,114,71,130,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,174,78,236,100,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,116,83,53,110,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,199,214,111,231,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1122.jpg,129,112,177,190,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,180,112,217,126,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,108,110,71,120,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,165,86,240,111,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,126,82,43,103,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,184,238,93,244,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1131.jpg,122,120,170,198,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,174,103,203,118,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,112,98,84,107,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,173,86,221,101,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,116,81,68,90,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,169,200,105,206,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1135.jpg,118,103,166,181,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,184,106,226,125,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,109,104,74,119,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,165,69,236,94,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,118,68,54,92,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,185,211,107,216,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1140.jpg,115,128,163,206,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,175,105,210,118,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,101,102,67,120,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,161,83,230,89,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,113,87,49,93,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,183,211,101,226,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1142.jpg,118,105,166,183,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,186,97,219,111,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,109,100,72,117,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,181,59,246,86,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,116,61,42,97,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,194,215,114,222,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1144.jpg,130,95,178,173,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,177,113,216,126,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,107,111,68,120,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,163,86,239,108,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,128,84,42,100,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,176,244,106,254,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1145.jpg,120,126,168,204,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,179,104,218,117,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,115,105,72,117,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,172,69,238,96,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,116,72,54,98,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,192,214,106,226,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1147.jpg,126,104,174,182,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,184,105,218,119,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,112,105,81,120,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,173,74,239,94,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,122,74,61,92,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,189,203,107,210,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1148.jpg,123,127,171,205,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,177,97,213,105,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,105,98,75,112,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,168,74,227,79,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,114,75,52,89,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,187,210,97,223,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1149.jpg,120,124,168,202,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,181,107,214,118,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,102,104,70,112,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,174,88,236,91,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,112,82,51,86,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,177,226,96,232,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_115.jpg,111,139,159,217,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,182,107,218,120,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,110,108,76,124,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,169,75,236,94,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,125,76,53,97,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,188,206,108,216,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_116.jpg,118,131,166,209,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,185,104,230,122,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,100,103,56,117,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,164,82,251,99,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,110,78,37,95,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,184,236,90,247,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1160.jpg,109,108,157,186,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,184,102,222,114,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,106,104,64,118,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,181,68,240,87,leyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,118,72,46,95,reyebrow
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,185,222,111,229,mouth
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1166.jpg,122,114,170,192,nose
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1168.jpg,179,106,213,118,leye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1168.jpg,104,105,69,117,reye
F:/GATech/FA20/ISYE6740/Project/test_resized/img_1168.jpg,164,89,234,96,leyebrow
